Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCD07,1756.6520651494648,OUT045
NCX29,3699.2616499273886,OUT027
NCT42,2382.283708216127,OUT013
DRN59,948.0167681826273,OUT035
FDI44,1465.3501433905162,OUT035
FDA45,2867.5663693608903,OUT049
FDP31,1088.4448376179612,OUT045
FDY01,1874.2015536922427,OUT046
FDT09,1921.9124976175215,OUT018
DRH03,2974.0502070128014,OUT027
FDA36,2682.4973303911747,OUT018
NCF31,2514.308996755031,OUT017
FDG14,2548.190458518064,OUT049
FDG28,5255.859874286135,OUT027
FDU14,3974.3028500453975,OUT049
FDY47,277.64106967369287,OUT019
FDI56,1604.59535672638,OUT049
DRD01,1058.2901272256618,OUT013
FDM22,1015.6800257938501,OUT046
FDH33,806.11905297895,OUT013
DRZ24,1906.8063733416116,OUT013
NCQ38,1707.0368517346753,OUT046
FDO16,2848.9516869690965,OUT027
FDU07,3804.067224551221,OUT027
NCB07,3053.215632751301,OUT013
FDU48,2070.6775038584838,OUT045
NCM43,2539.136910731931,OUT045
FDR31,477.4442687769955,OUT010
DRK49,485.86409650239176,OUT018
NCI30,1891.2851961255442,OUT010
DRD60,2935.4735144551114,OUT017
NCG19,3591.594898092399,OUT046
FDH12,1864.0621203508322,OUT035
FDM32,1664.4357517254275,OUT035
FDM27,2628.218778798602,OUT035
NCU53,4016.956362857612,OUT027
NCQ18,1583.418864522507,OUT046
FDS10,2857.0583962721116,OUT013
FDB33,3943.7120596345308,OUT027
FDI12,1500.6283829248787,OUT013
NCW42,3454.653936541189,OUT013
NCC06,1793.7615499003139,OUT018
FDW02,2170.502748485486,OUT017
NCD43,1793.7506507599,OUT017
FDM57,1168.9960201417919,OUT018
FDA58,3746.9092975914855,OUT017
FDK56,2868.859468407235,OUT046
FDP52,3566.361191491097,OUT045
FDW20,1741.1552858084333,OUT018
FDS52,1776.749254125511,OUT049
NCT29,1649.0057833972269,OUT018
NCL54,2751.1907865371504,OUT013
FDC05,3073.9849426773417,OUT045
FDF34,3278.409530159693,OUT035
FDP03,3472.9430691699085,OUT027
FDD32,-434.4505768399738,OUT010
FDZ10,1993.9399995433125,OUT045
FDZ40,1122.3963525441543,OUT035
FDD51,516.6908408515728,OUT018
NCY30,946.5225128342399,OUT019
FDP58,3467.847346415848,OUT017
FDV49,4193.470258837232,OUT017
FDY24,-941.3729488748786,OUT019
NCO55,1823.918867739513,OUT017
FDR13,2050.3628466866153,OUT017
FDS51,1189.7139975779828,OUT017
FDP26,1615.804841860251,OUT045
NCB54,3480.8772734528607,OUT027
FDF32,3166.5458795391783,OUT017
FDN31,2700.7869137715843,OUT018
DRM48,765.5148622375241,OUT017
FDN20,2775.503983773765,OUT049
DRL01,3623.244746982692,OUT046
FDV56,1913.0969256332846,OUT049
DRH13,3174.4565178372754,OUT027
FDA03,2462.127379385581,OUT017
FDF47,4894.181646105176,OUT027
FDX32,2355.191778183758,OUT046
FDX57,1735.6968900637294,OUT049
NCA30,2873.1188278889913,OUT045
FDO49,974.9194416484187,OUT013
FDL04,-167.80036313159297,OUT019
DRM48,825.1720133677019,OUT035
FDR16,3368.3395710159366,OUT013
NCC19,2710.495468886507,OUT018
NCE42,3570.909648247373,OUT045
FDY24,1090.8768399209462,OUT017
FDH19,2878.5713045227567,OUT049
FDJ46,2759.4005106592576,OUT013
FDN45,1587.3242280400864,OUT010
FDY08,2398.7722052657095,OUT035
FDZ37,1626.7557550636993,OUT035
NCT30,777.8860070461761,OUT045
DRY23,526.9236785631026,OUT018
NCZ30,1682.2336779154039,OUT018
FDC44,1542.390152175086,OUT018
FDB45,1873.25286619315,OUT035
FDY04,2669.5588390578987,OUT013
FDM27,2525.920354241983,OUT046
FDZ43,3877.353616943534,OUT017
FDT39,601.4654602955204,OUT019
NCC06,170.0645591045635,OUT019
FDL15,3876.9166421732484,OUT027
FDL57,4122.935497378637,OUT017
FDU08,1628.3466397487953,OUT046
FDK40,4159.584103077232,OUT017
FDQ12,1698.3633906983578,OUT010
FDS48,2506.187662512426,OUT017
FDP09,3260.859024041072,OUT045
FDW21,1775.0605104626843,OUT049
FDY25,2982.066847586628,OUT035
DRE13,1524.259093100588,OUT017
FDV43,-1076.4292785361285,OUT019
FDD22,1750.7464849776084,OUT045
FDM46,-369.8568008948902,OUT019
NCO30,1013.5279826405355,OUT010
FDM25,2774.9962467294717,OUT046
NCN41,2068.8199825185975,OUT049
FDU24,1486.8750615272204,OUT045
FDZ50,2918.3009902878925,OUT046
FDP45,3979.4042654531186,OUT013
NCM54,1947.0108556224397,OUT045
FDW10,870.9125108073165,OUT019
FDP20,2162.7228269136367,OUT017
FDK32,2436.6086211042893,OUT046
FDN52,1590.4450480915198,OUT049
FDM58,1787.2652020902685,OUT045
FDZ46,3225.571328230761,OUT027
NCA18,1609.5973540141672,OUT018
FDD35,1959.5496418915563,OUT046
NCK31,1027.9855964873914,OUT035
FDI40,3105.6181174778967,OUT027
FDT50,-242.2871276325165,OUT019
NCT06,2573.1894956880037,OUT046
FDT31,3112.5250759868627,OUT035
FDT45,1049.29441979568,OUT049
FDT13,2881.657564702258,OUT045
FDO50,1430.1268058976088,OUT045
NCU18,353.25052309004116,OUT010
NCR54,3114.9633747009048,OUT049
NCO18,2528.524666503958,OUT018
FDU09,979.3510785136893,OUT045
FDT13,2683.8694701026916,OUT018
FDE09,1833.305926103151,OUT046
NCK53,-228.19243227971594,OUT019
FDG45,3413.4409530684493,OUT049
DRH15,931.4975713600543,OUT035
FDO21,1680.830118457666,OUT019
FDD14,4297.979926227338,OUT027
FDC09,1736.2367166925635,OUT046
FDH45,2263.6803143405796,OUT027
FDV32,1119.3853350415484,OUT046
FDG12,2099.113227210116,OUT035
FDS32,2328.784767887077,OUT013
NCL55,3573.050996881736,OUT018
DRE01,3864.216987483714,OUT035
DRE15,1387.3871486913947,OUT049
NCL42,3736.224320534574,OUT045
FDP31,1161.9884008858953,OUT013
FDN33,1304.9018318460596,OUT018
FDZ59,2637.5832059627073,OUT046
FDE45,931.7170442615119,OUT010
FDJ07,1961.667058619559,OUT013
FDQ45,2670.2827697853136,OUT018
FDM33,4824.039690171042,OUT027
FDO15,-519.8793843700571,OUT010
FDM46,1552.2680968235734,OUT013
FDR03,3190.1469128328363,OUT045
FDY49,2422.854669517217,OUT018
FDQ60,1893.1457125231027,OUT045
FDW10,2873.029496728041,OUT049
FDO51,966.9287911132582,OUT049
FDJ40,1551.9973485984347,OUT018
FDS20,2597.0807126962845,OUT018
FDU45,1923.3271779213514,OUT013
FDV02,2814.6978870450143,OUT035
FDN09,3749.9537204915746,OUT046
NCM55,4327.740943355288,OUT027
FDN23,2074.741018481074,OUT018
FDY31,450.2085101045544,OUT010
FDW03,-72.42038015894104,OUT010
FDD14,2856.4465218491873,OUT046
FDV23,2110.0674747733237,OUT017
DRI03,2682.7673466244787,OUT045
FDN13,1758.8482051068331,OUT035
FDF45,2527.520464847727,OUT027
FDU46,1659.9024346962137,OUT035
FDB57,3617.7675884732225,OUT049
FDV12,1780.8452666320336,OUT049
FDQ58,2424.8736722459876,OUT013
NCA18,1958.0200842507127,OUT017
FDH52,1217.0359060082662,OUT049
FDM24,2151.7123178472766,OUT018
NCP43,4256.692458316628,OUT027
NCO18,906.7840279517677,OUT019
FDM32,1615.195162805008,OUT017
NCL07,801.8355201841154,OUT017
FDK03,3992.601404867822,OUT013
FDP59,1831.4802249927127,OUT017
FDQ24,3974.6046895291024,OUT049
FDQ16,1532.9992584428562,OUT018
FDU44,2626.331934012564,OUT013
FDH28,-1126.9730431551782,OUT010
FDV28,-1200.608105887218,OUT019
FDM22,947.9048317784275,OUT045
FDR56,3097.6420990126894,OUT046
FDV39,3183.5460407535547,OUT049
FDU37,-506.25545936869094,OUT019
FDQ11,2181.318352340775,OUT010
FDX02,3412.8624213442695,OUT045
NCS42,1242.9976161790157,OUT018
FDY57,3014.8700631256465,OUT027
FDB21,3819.7076389485264,OUT049
FDE28,3682.5667883767806,OUT017
FDQ55,1994.7399937775838,OUT017
FDA48,3546.589733416916,OUT049
FDZ19,2679.175895925467,OUT045
NCC43,3797.5337907779613,OUT045
NCV18,1335.3616333727466,OUT046
NCA42,2216.5400007929,OUT018
FDY45,3949.4901743402097,OUT046
NCC30,2735.645586799643,OUT045
FDM57,1506.897742282381,OUT013
FDL09,774.8499612435247,OUT010
FDB09,3448.7555113464327,OUT027
FDT44,2054.291202582522,OUT035
NCT06,3995.3612520581914,OUT027
FDX26,2976.6025205813735,OUT049
FDK32,2507.853207231588,OUT013
DRA12,2240.5557340082614,OUT046
FDO46,1114.508602715056,OUT010
FDE52,1519.117194989923,OUT013
NCH42,3497.0430517374707,OUT045
FDV08,911.3748663967806,OUT035
FDB47,3019.2740409785856,OUT018
FDC28,-107.05902359027914,OUT010
FDD22,1837.3886828013353,OUT046
FDS07,3271.5142342946624,OUT027
DRI13,3300.9525921478003,OUT045
FDG32,3175.431266449994,OUT018
FDU14,3974.3573738138266,OUT017
FDD28,-863.5343473333965,OUT019
NCP41,1880.075809410446,OUT017
FDS08,2867.4808204782853,OUT049
FDX47,2491.096193652867,OUT045
FDC53,-183.08310710176596,OUT019
FDQ19,3925.8699671290337,OUT035
FDL14,2453.041745372468,OUT045
FDM33,1545.5297519855555,OUT019
FDA51,1789.4543607980427,OUT045
FDZ27,617.8500868763135,OUT018
FDT04,745.1133388159923,OUT046
DRC13,2123.649241225689,OUT049
FDR16,4791.908717572184,OUT027
FDQ03,5116.804555195459,OUT027
FDE38,2799.880184558738,OUT035
DRH23,2382.266989079787,OUT027
FDT11,1140.3272218007703,OUT019
FDD09,2973.9611835742294,OUT035
FDR40,1369.1912077659683,OUT045
FDX07,3008.1367991184825,OUT017
FDR07,1749.1510317052625,OUT035
FDA51,1966.6123766137207,OUT017
FDT59,1724.434958082363,OUT019
FDF20,3170.503965029036,OUT017
FDR13,1861.1844300352107,OUT045
FDY26,3434.0255707516158,OUT049
FDW04,2214.5996471749413,OUT017
FDK52,3614.203818530474,OUT017
FDN60,2589.737889457898,OUT049
FDM09,864.2300017043137,OUT019
FDP46,1549.0845611612835,OUT049
FDB50,-573.1607888004148,OUT019
NCQ29,4059.9903549694786,OUT049
FDP16,5234.028163519498,OUT027
FDX33,2308.218574259349,OUT018
FDP07,1234.303244505399,OUT010
FDN22,3885.8312434093555,OUT046
FDF39,4192.606425094745,OUT049
FDS21,1225.8229377337727,OUT017
NCM42,1771.3912354418528,OUT013
FDK50,718.266815804265,OUT019
DRF13,3745.2447666146304,OUT027
FDH35,2322.921434430208,OUT018
FDP60,1344.243213387302,OUT018
DRJ49,3490.519599425091,OUT027
NCT42,481.8276567324433,OUT019
FDE38,2758.0228647791732,OUT049
FDI04,3254.5169827794252,OUT049
NCH54,2418.4230303352297,OUT045
FDT56,1174.1207439467182,OUT049
DRD15,3325.424200341124,OUT018
FDV58,3056.0141673907256,OUT013
FDP21,3095.2777342628365,OUT049
FDH05,3685.592009742608,OUT013
FDR10,4000.4217869315967,OUT027
NCP06,2297.753050307424,OUT045
FDF33,1848.1286810770189,OUT049
DRK37,2970.4808309154423,OUT013
DRH49,1335.8893244760395,OUT045
FDT58,2678.2489857618507,OUT013
FDD41,1474.5376143259082,OUT018
FDP40,1584.4571795935954,OUT018
FDM51,3140.7604525666648,OUT027
FDO45,-383.5200273963297,OUT010
FDW33,-154.28692155938535,OUT010
FDY24,924.1579232930426,OUT045
FDB10,1784.7055183664374,OUT010
FDM40,2373.144597206198,OUT035
NCI06,2926.585851253408,OUT017
FDW12,470.42164777404946,OUT019
FDX48,3939.0364796820327,OUT027
NCW05,3127.617466533122,OUT027
FDX27,1696.2833136456231,OUT017
DRM37,3007.0754471447012,OUT045
FDA38,3697.2088074053913,OUT045
FDR36,779.8595724241341,OUT046
FDZ45,3104.128734729622,OUT046
FDG05,2630.6187178057644,OUT017
FDK28,4032.1392626760166,OUT013
FDV47,1370.8882643963818,OUT045
FDN21,2472.4399256936817,OUT045
FDP20,3476.4692913653676,OUT027
FDI35,2798.1659975007487,OUT045
DRY23,850.0606313851757,OUT013
FDA56,2100.682555182296,OUT017
FDB09,2037.1439408277806,OUT013
NCO26,3296.739461676201,OUT027
FDQ49,2266.7994560137104,OUT018
FDI52,3389.268830759647,OUT027
FDZ44,3343.0940839469117,OUT027
FDZ09,2326.2317234354405,OUT018
FDY03,1987.7488958584954,OUT049
NCG42,2161.386394321773,OUT017
DRI13,4803.774718889858,OUT027
FDQ32,2111.8934924948953,OUT013
FDW16,1709.664086718613,OUT035
FDU27,862.5169781751506,OUT046
FDR28,754.0430750229242,OUT010
FDQ49,675.8180454778957,OUT010
FDS37,1890.9385509839597,OUT046
FDW26,3200.6228038597837,OUT018
FDX12,3504.045408519437,OUT018
NCP06,2415.612028633129,OUT013
FDW45,447.83639307993315,OUT010
NCN30,1654.0620828130043,OUT049
FDN24,1043.5134498189268,OUT049
NCL41,2055.9174742583064,OUT027
FDR02,-54.09338477056406,OUT019
FDD09,967.8574317145166,OUT010
FDS33,-346.7645558031366,OUT010
FDU22,1860.8550434922627,OUT045
FDI53,2622.4647137213633,OUT013
DRH01,2840.7666802083468,OUT049
FDX32,2344.996605877652,OUT013
NCP30,465.9369494751368,OUT018
FDB60,3021.096548465804,OUT045
FDB14,1675.5162447074817,OUT049
NCP02,1149.745562831444,OUT035
FDJ10,2373.456926289304,OUT017
FDG34,1841.6375165600634,OUT046
NCB18,1552.195751581681,OUT017
FDM16,1411.3794007797683,OUT049
FDW25,1154.068850261283,OUT018
FDB35,-315.48962706005415,OUT010
DRN11,2267.9330051297634,OUT013
FDF41,1947.9874302475903,OUT019
FDH16,1414.6172390842817,OUT045
NCQ50,3011.1584550727584,OUT018
DRH23,693.1737780348174,OUT018
DRJ37,2424.412209642028,OUT013
DRJ24,4296.009560386767,OUT027
FDY16,3040.599045522417,OUT035
FDQ27,1700.2497105442083,OUT045
FDZ33,2286.2898077240657,OUT045
FDF29,2103.800174751653,OUT045
FDA08,2721.8133161172827,OUT049
FDG31,1128.801668217404,OUT046
FDE34,1066.1782164240915,OUT019
NCR30,2652.620516733484,OUT027
FDV33,4177.0299562008695,OUT035
DRZ24,1650.8781180138922,OUT018
NCL54,2810.9084952995136,OUT035
FDR12,2884.0703004971742,OUT049
NCC54,3712.6239174467714,OUT046
DRN59,856.5306678035037,OUT013
FDX50,-66.28745875590732,OUT019
FDV31,4213.840782339436,OUT027
NCA29,4129.577040338583,OUT027
FDW60,2934.9015474170355,OUT049
FDX08,2986.1518446559994,OUT017
DRD49,3647.3743438695515,OUT013
FDD33,3555.067150111599,OUT046
FDW35,844.8717689614415,OUT013
FDJ36,1815.9681130044446,OUT017
FDV51,2783.376980343839,OUT035
FDW36,1741.853053003917,OUT046
FDH35,2602.931127869028,OUT046
NCS30,3484.6330032503424,OUT027
FDN49,859.3003793390058,OUT017
FDL08,3530.892900783334,OUT018
FDI09,3765.9841628140703,OUT013
FDP19,1768.5480967437918,OUT018
FDU21,-1183.3534365909277,OUT010
NCP41,1689.4040913301535,OUT045
FDY10,1877.8005249683347,OUT013
FDP12,478.84897447268764,OUT018
NCN26,1948.3575469485834,OUT049
FDK44,2764.771677680724,OUT013
FDC28,1868.4987103530807,OUT049
FDJ41,5506.050096036327,OUT027
NCT29,2111.7929355963993,OUT035
NCH42,1669.1867966175566,OUT019
FDU60,2410.613581830088,OUT018
FDS02,2964.8400583555604,OUT045
FDC51,2031.5327257508186,OUT046
FDU03,2933.980943942195,OUT013
FDX39,3286.6188843975056,OUT045
NCY05,-1195.9289058120803,OUT010
NCL06,5411.168849586521,OUT027
FDD32,1536.4190736003252,OUT035
NCN41,1903.4514812666098,OUT045
NCX53,2341.7208140188786,OUT049
FDU57,550.9262798622578,OUT019
FDQ23,1713.9832958596726,OUT046
FDQ52,3779.6161147116095,OUT045
FDC14,744.9841200615288,OUT045
FDY09,2937.1009963597953,OUT035
FDQ28,2462.2785524777646,OUT045
FDV25,3431.9737349310526,OUT046
FDJ07,2034.741298496691,OUT035
DRB25,1819.8641992989772,OUT049
FDK52,1607.8088129441214,OUT019
FDY52,2530.9618499958506,OUT027
FDB28,3083.838935565285,OUT046
FDT36,812.7085649432768,OUT035
FDV25,3553.7106319534237,OUT017
NCN07,3508.5353656325065,OUT027
FDC57,3179.7688836246166,OUT017
FDQ03,3433.7820224867082,OUT018
FDU23,2745.593053522787,OUT017
NCX41,3435.254853927271,OUT035
NCD06,963.6773106188698,OUT035
FDW08,1645.1142304593247,OUT045
NCU29,2402.084753880661,OUT017
NCE06,2555.530508592239,OUT013
FDV52,42.809050393225334,OUT010
FDB02,2927.9065577471088,OUT017
NCR18,718.6040403882176,OUT045
FDK16,1648.3596959752854,OUT049
NCQ29,2064.3033912363953,OUT010
FDZ01,-95.49243015079509,OUT019
FDW27,2643.0768285536888,OUT035
FDD17,3430.455332987949,OUT018
FDW39,2836.613192324184,OUT013
DRH59,1149.4180822161836,OUT045
FDS52,1730.6869540480984,OUT013
FDU40,4497.142306891738,OUT027
NCF54,2756.8648695112515,OUT013
FDH46,1674.636005582961,OUT045
NCP14,1761.9097256465286,OUT049
FDH50,3026.837725958727,OUT049
DRF15,544.9587757178239,OUT010
FDV27,2940.7682905776687,OUT027
NCJ06,2034.2001682741045,OUT049
FDN02,2942.8754056444714,OUT018
FDQ51,983.5764502325438,OUT049
FDQ07,3602.22521165705,OUT017
FDS45,1880.6478637573018,OUT049
NCJ06,1885.1240909930737,OUT045
FDD36,2057.7647242295084,OUT035
FDY25,2799.980642998939,OUT045
FDU52,2448.9267790765807,OUT046
DRK47,3606.0765457987936,OUT017
NCL30,2140.174481180972,OUT017
