Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRC24,2531.7241098943978,OUT035
FDW21,1616.342378403543,OUT018
NCH29,1547.3287896933805,OUT046
FDU58,3101.0670318921307,OUT013
FDY27,2887.15355818605,OUT017
FDV56,1664.4177423890296,OUT035
FDT59,3835.088749477767,OUT046
FDB23,3784.7469744276223,OUT046
FDR49,755.2628231282224,OUT045
FDB03,572.8403756640022,OUT010
FDN39,2632.3097091601626,OUT045
FDX02,5856.0608235135205,OUT027
FDQ16,2879.2172825754333,OUT027
FDU35,1556.007785797602,OUT018
NCT29,2011.368884362853,OUT013
FDZ27,785.2874875785866,OUT046
FDN57,2020.1620354972974,OUT017
FDA03,2426.2938060640004,OUT018
FDZ36,3123.257648988315,OUT045
NCU05,1398.0441195682104,OUT013
FDT39,2389.2205901351704,OUT018
FDK60,1543.1185818200881,OUT017
FDZ25,2791.25234087403,OUT017
FDG12,2090.7769685936355,OUT046
DRB01,502.9110256706618,OUT019
NCC43,5856.0608235135205,OUT027
FDX13,568.8180877171121,OUT019
FDM22,862.6807555961734,OUT049
FDJ03,1113.7913955308109,OUT027
FDU14,3809.729619873403,OUT018
FDB33,380.43168715967533,OUT010
FDP27,3115.2655535513077,OUT046
FDO38,157.07724774183274,OUT010
FDE28,5856.0608235135205,OUT027
FDO27,1518.5995766054425,OUT035
DRL23,2876.800562863908,OUT027
FDS28,946.7681066987705,OUT046
FDX24,1458.0826097487363,OUT013
FDZ02,1542.8240218907345,OUT035
FDL46,1908.8830274964544,OUT045
FDS60,4768.632768595209,OUT027
NCO06,588.8074234576645,OUT017
FDO16,1355.4180756680298,OUT035
FDC60,1361.5911151317464,OUT049
FDA48,3450.933518471558,OUT018
FDZ36,5144.243718112078,OUT027
FDK27,2048.095419014823,OUT045
FDW23,602.5762379269731,OUT018
FDM14,1683.4995936043895,OUT018
FDM14,1654.801097280699,OUT013
FDW60,2827.063524941556,OUT018
FDE21,1979.9871148974885,OUT013
NCM42,1665.8991751686315,OUT035
FDY59,229.7083960992112,OUT010
DRI49,1311.5870934478644,OUT049
FDT28,364.7970474236643,OUT019
FDQ22,604.124308459098,OUT018
FDR60,1277.2279866109347,OUT049
FDC50,235.7839242406716,OUT019
FDV24,2414.5243338496834,OUT013
DRF48,491.94298256863726,OUT010
FDQ47,633.0373541788081,OUT046
DRN36,1538.552479613908,OUT049
NCY06,2009.3589042108995,OUT035
FDE52,1378.7849498696276,OUT035
NCB54,2003.6672266029752,OUT045
NCF31,2492.9286461114552,OUT035
FDJ08,5199.090685200831,OUT027
NCC07,1649.9340561767347,OUT017
NCD19,1274.0225273811618,OUT027
FDL46,1984.9888252949584,OUT049
FDM20,4047.8036498012866,OUT045
NCI06,446.7738629379165,OUT010
DRM11,4205.425857288368,OUT035
NCH07,2493.2581027006527,OUT018
FDS23,2025.9107636486922,OUT013
FDO49,759.5152514008523,OUT018
FDS35,1058.2939770115372,OUT049
DRK39,1337.085481411665,OUT045
DRI39,893.894287708482,OUT049
FDV04,2530.2528186433947,OUT017
NCN14,3061.9746880213042,OUT035
FDH08,3737.880381444532,OUT013
FDS20,3144.553841860148,OUT046
FDV40,1145.1159591019534,OUT049
FDZ48,258.9553998411027,OUT010
FDS24,2587.2942984972997,OUT027
FDK44,2864.655064064945,OUT049
FDS48,2520.079427035754,OUT045
FDK26,494.4238855734242,OUT010
FDD23,3109.299858665171,OUT045
NCH54,2596.458322178268,OUT017
NCP14,242.33388175134235,OUT010
FDM60,130.8377024369942,OUT010
FDV24,2449.8993991993725,OUT017
FDH08,3529.6933486598923,OUT018
FDS12,2998.0019050991964,OUT027
FDR39,4849.502503275892,OUT027
FDP12,1039.4404206345928,OUT027
DRF60,5856.0608235135205,OUT027
FDC09,1650.339095473864,OUT035
FDF50,3016.8692627887776,OUT018
FDG28,4038.0678452289767,OUT035
NCE19,869.1616264759009,OUT017
NCM53,251.88351868756533,OUT010
NCN18,1708.3526177386211,OUT049
FDF32,3142.5179893197574,OUT035
FDF11,3975.4409198390117,OUT013
DRI59,3803.732411360033,OUT049
NCG54,2808.152619489226,OUT035
FDM44,1643.019843893632,OUT046
FDT57,3626.231787853997,OUT018
FDV24,2461.34542155529,OUT046
FDI50,571.4825589314152,OUT019
FDS09,777.0468126851245,OUT035
NCC31,4099.909449732412,OUT027
FDQ07,572.654811052589,OUT019
FDC22,3124.8436081122986,OUT017
FDZ56,2785.663535219362,OUT046
FDZ40,130.8377024369942,OUT019
FDS46,2937.509090969973,OUT027
DRD24,2053.890427518305,OUT045
FDV45,3069.304239724725,OUT017
FDL26,2525.538135948138,OUT045
FDA56,2006.3955878633524,OUT018
FDN27,1971.8430090376655,OUT046
FDM20,3983.9671602273947,OUT049
FDO16,1336.4322708852662,OUT017
FDL03,3028.687589648573,OUT035
FDE58,1949.0940673371026,OUT046
FDI02,2923.4202768227156,OUT027
NCC55,130.8377024369942,OUT019
FDR03,3261.642514646733,OUT018
FDB14,1447.184101897385,OUT017
FDR45,3981.344217971733,OUT013
NCN07,2031.9174916493932,OUT017
FDM51,248.21476011642451,OUT019
FDT52,5856.915272485324,OUT027
FDL26,2511.1204443263773,OUT046
NCZ42,3942.703565745261,OUT046
DRI47,366.1653126993085,OUT019
FDW40,2063.785740903466,OUT013
FDN34,2789.913472944222,OUT046
FDS01,2940.5430097633002,OUT035
NCG55,1924.588330065549,OUT045
FDC11,1361.7500149625362,OUT035
FDX35,3503.960773173867,OUT018
NCB06,2597.0800537459986,OUT046
FDR09,570.3594726592153,OUT019
FDC53,1543.2735455638665,OUT017
FDY45,4106.049954519501,OUT013
FDA22,383.9641185967477,OUT010
FDE02,1517.479708869582,OUT035
FDW21,1639.7970012572662,OUT045
FDV34,1176.2605783918148,OUT046
FDS59,1655.4209403039217,OUT049
NCW17,2067.9799053923057,OUT017
NCK54,1966.8674176739269,OUT046
FDG17,571.4825589314152,OUT019
FDG35,2864.019636097881,OUT017
FDD08,130.8377024369942,OUT010
NCO07,3655.533026246959,OUT017
FDJ10,279.6554633123195,OUT010
FDW36,1649.4838279616995,OUT017
FDW21,240.56832173611542,OUT010
FDY19,1926.6885195067962,OUT017
DRE03,818.9695407423828,OUT013
NCC55,641.7460398118692,OUT049
FDH52,133.52258195738364,OUT010
FDO09,4079.1008717675077,OUT017
FDU43,3989.3080407043767,OUT045
FDX09,421.06987780821197,OUT010
FDH40,198.63071237552373,OUT019
FDW58,1646.9823937232466,OUT017
FDC47,3742.6637589692855,OUT017
NCR41,1496.740186612262,OUT035
DRG49,3910.110464278488,OUT035
FDC52,4072.9666828212276,OUT027
FDY13,1181.251719204296,OUT046
FDY35,716.1699559881307,OUT013
FDI35,3117.3602156731667,OUT017
NCU18,2083.696291118916,OUT049
FDY33,2495.124619718648,OUT018
FDC15,4169.369213022734,OUT027
FDU01,3058.5370508585593,OUT049
NCU42,2791.6105255164134,OUT046
NCV29,2826.198655778162,OUT018
NCY30,3043.749209063415,OUT017
FDQ46,1735.5665024029722,OUT049
FDG58,4092.722981249832,OUT027
FDK33,3640.6227851807407,OUT017
NCD07,1904.2269530398837,OUT045
NCX29,4012.0299576541,OUT027
NCT42,2429.8433011994675,OUT013
DRN59,752.2910580711581,OUT035
FDI44,1279.8432377541149,OUT035
FDA45,2860.8005779132077,OUT049
FDP31,1057.252355198212,OUT045
FDY01,1937.5140747933713,OUT046
FDT09,2035.6857124266096,OUT018
DRH03,2828.0439201981912,OUT027
FDA36,3014.0541425597453,OUT018
NCF31,2465.670505425114,OUT017
FDG14,2474.5977792778526,OUT049
FDG28,5856.915272485324,OUT027
FDU14,4085.248894171639,OUT049
FDY47,284.2852212885226,OUT019
FDI56,1373.8693857450728,OUT049
DRD01,1018.6497227190735,OUT013
FDM22,942.0555122648491,OUT046
FDH33,707.7355750604884,OUT013
DRZ24,1945.2329534644564,OUT013
NCQ38,1647.5305847809288,OUT046
FDO16,2375.3584379479544,OUT027
FDU07,4058.4875777820853,OUT027
NCB07,2996.2527168062597,OUT013
FDU48,2011.687557899477,OUT045
NCM43,2653.9655868885457,OUT045
FDR31,363.2946529497783,OUT010
DRK49,605.6278856665219,OUT018
NCI30,572.5591431915536,OUT010
DRD60,3050.4298830035336,OUT017
NCG19,3781.1273883131907,OUT046
FDH12,1651.4686265566506,OUT035
FDM32,1444.058319639292,OUT035
FDM27,2546.4294755321157,OUT035
NCU53,4259.786209626384,OUT027
NCQ18,1571.616626732722,OUT046
FDS10,2905.9920654821663,OUT013
FDB33,4169.369213022734,OUT027
FDI12,1416.0020726927091,OUT013
NCW42,3662.5222955927006,OUT013
NCC06,2018.3867511588423,OUT018
FDW02,2012.1955081916885,OUT017
NCD43,1650.1448902929571,OUT017
FDM57,1343.3805372290444,OUT018
FDA58,3888.6516864156297,OUT017
FDK56,3127.7993780389497,OUT046
FDP52,3873.81926233473,OUT045
FDW20,2014.8740877011755,OUT018
FDS52,1613.6302767554807,OUT049
NCT29,1938.1264222845766,OUT018
NCL54,2867.6612777169707,OUT013
FDC05,3072.1028146077733,OUT045
FDF34,3079.006060314181,OUT035
FDP03,2990.7059254315327,OUT027
FDD32,194.04305476378414,OUT010
FDZ10,2013.1727613199591,OUT045
FDZ40,867.2249435907172,OUT035
FDD51,613.4100623856364,OUT018
NCY30,425.9765293014905,OUT019
FDP58,3713.98312489082,OUT017
FDV49,4190.376695636682,OUT017
FDY24,130.8377024369942,OUT019
NCO55,1656.5845034704057,OUT017
FDR13,1927.0619824595433,OUT017
FDS51,1000.6909760759357,OUT017
FDP26,1651.6613705501209,OUT045
NCB54,3000.8528519131046,OUT027
FDF32,3056.628159929237,OUT017
FDN31,3023.949234232577,OUT018
DRM48,588.8074234576645,OUT017
FDN20,2784.480743311134,OUT049
DRL01,3761.3296723035623,OUT046
FDV56,1648.8965283404243,OUT049
DRH13,2879.2172825754333,OUT027
FDA03,2504.629618894901,OUT017
FDF47,5856.0608235135205,OUT027
FDX32,2525.1920366921745,OUT046
FDX57,1532.563300321729,OUT049
NCA30,3022.2858806405075,OUT045
FDO49,823.6302330713214,OUT013
FDL04,250.03503088517687,OUT019
DRM48,595.0078369741545,OUT035
FDR16,3564.2897483640013,OUT013
NCC19,3041.182506623137,OUT018
NCE42,3978.554591377048,OUT045
FDY24,868.4630560305682,OUT017
FDH19,2855.1467498719494,OUT049
FDJ46,2840.0492989689014,OUT013
FDN45,570.3594726592153,OUT010
FDY08,2011.3010761434532,OUT035
FDZ37,1364.7363638134966,OUT035
NCT30,760.4726531371704,OUT045
DRY23,609.1177366204357,OUT018
NCZ30,2003.0917168034246,OUT018
FDC44,1844.00969118998,OUT018
FDB45,1648.260550915915,OUT035
FDY04,2578.170156491867,OUT013
FDM27,2587.662330423967,OUT046
FDZ43,3944.3083315754125,OUT017
FDT39,368.2515427032951,OUT019
NCC06,281.1984547875492,OUT019
FDL15,4092.722981249832,OUT027
FDL57,4116.699606711217,OUT017
FDU08,1566.1398259275275,OUT046
FDK40,4213.009720622193,OUT017
FDQ12,569.4154079930915,OUT010
FDS48,2499.4022285063656,OUT017
FDP09,3643.3554228823737,OUT045
FDW21,1564.703693607317,OUT049
FDY25,3077.7876191858686,OUT035
DRE13,1357.7106771200258,OUT017
FDV43,130.8377024369942,OUT019
FDD22,1735.8491392502442,OUT045
FDM46,232.5640211499319,OUT019
NCO30,478.43667621926187,OUT010
FDM25,2866.3380069120067,OUT046
NCN41,2030.9200827931345,OUT049
FDU24,1455.2769807197326,OUT045
FDZ50,3132.324251686031,OUT046
FDP45,4013.391364723371,OUT013
NCM54,2007.5811378732046,OUT045
FDW10,418.151850972719,OUT019
FDP20,2010.1403777129078,OUT017
FDK32,2520.6759379683417,OUT046
FDN52,1362.4256942321272,OUT049
FDM58,1712.9258106234506,OUT045
FDZ46,2918.020032622564,OUT027
NCA18,1857.55711908094,OUT018
FDD35,2093.436432262785,OUT046
NCK31,761.2642427230675,OUT035
FDI40,2850.039581334065,OUT027
FDT50,237.17814691283465,OUT019
NCT06,2627.6797572285727,OUT046
FDT31,3022.669251746565,OUT035
FDT45,862.6807555961734,OUT049
FDT13,3093.2223167272914,OUT045
FDO50,1385.1306758193962,OUT045
NCU18,278.42750616216233,OUT010
NCR54,3087.40853265985,OUT049
NCO18,2822.3996983791944,OUT018
FDU09,872.3311965543691,OUT045
FDT13,3015.107102514247,OUT018
FDE09,1764.5089965093805,OUT046
NCK53,248.21476011642451,OUT019
FDG45,3580.5945898563104,OUT049
DRH15,669.7151656296592,OUT035
FDO21,571.4825589314152,OUT019
FDD14,5144.243718112078,OUT027
FDC09,1649.1507258645393,OUT046
FDH45,1047.6678644429887,OUT027
FDV32,1117.4179523158998,OUT046
FDG12,2009.770110617567,OUT035
FDS32,2062.8027273080593,OUT013
NCL55,3820.0388780187704,OUT018
DRE01,3863.56972889154,OUT035
DRE15,1276.5137657825867,OUT049
NCL42,3964.194017478827,OUT045
FDP31,1216.614737290093,OUT013
FDN33,1440.260084027226,OUT018
FDZ59,2579.6375684651853,OUT046
FDE45,425.9434787659533,OUT010
FDJ07,2006.8308341629565,OUT013
FDQ45,3025.4441927696407,OUT018
FDM33,5855.879822513687,OUT027
FDO15,148.50196443955917,OUT010
FDM46,1458.529919694537,OUT013
FDR03,3452.08388615688,OUT045
FDY49,2619.041429839796,OUT018
FDQ60,1941.231121259456,OUT045
FDW10,2861.865715098648,OUT049
FDO51,681.957499498553,OUT049
FDJ40,1633.6854177425432,OUT018
FDS20,3045.5506737469573,OUT018
FDU45,1826.067552253702,OUT013
FDV02,2787.9664611335525,OUT035
FDN09,4016.3995348981407,OUT046
NCM55,5160.940220159553,OUT027
FDN23,2378.4754504981747,OUT018
FDY31,366.6453231265667,OUT010
FDW03,242.4955973739126,OUT010
FDD14,3054.3528431890245,OUT046
FDV23,1996.733755472318,OUT017
DRI03,2861.666561829305,OUT045
FDN13,1572.3577944917374,OUT035
FDF45,1341.495454067468,OUT027
FDU46,1364.0962914463685,OUT035
FDB57,3692.3587263542227,OUT049
FDV12,1565.488186533085,OUT049
FDQ58,2417.216810889027,OUT013
NCA18,1901.2178494908599,OUT017
FDH52,991.9222208261081,OUT049
FDM24,2379.2966545656573,OUT018
NCP43,4850.3569522476955,OUT027
NCO18,425.459002114493,OUT019
FDM32,1397.84602379024,OUT017
NCL07,594.6611701104954,OUT017
FDK03,4035.4671349345062,OUT013
FDP59,1648.0271284589392,OUT017
FDQ24,4026.1686804891096,OUT049
FDQ16,1631.0965739064982,OUT018
FDU44,2544.8646218944905,OUT013
FDH28,130.8377024369942,OUT010
FDV28,130.8377024369942,OUT019
FDM22,867.5613637817263,OUT045
FDR56,3082.725072411685,OUT046
FDV39,3090.829409944972,OUT049
FDU37,166.87622442604294,OUT019
FDQ11,571.6681235428282,OUT010
FDX02,3803.6456431568686,OUT045
NCS42,1436.1323199614258,OUT018
FDY57,2828.0439201981912,OUT027
FDB21,3847.889302152968,OUT049
FDE28,3858.362902622277,OUT017
FDQ55,1946.0139783741067,OUT017
FDA48,3654.086582668747,OUT049
FDZ19,2855.355173217884,OUT045
NCC43,3980.5825106486463,OUT045
NCV18,1355.6523446920203,OUT046
NCA42,2458.521630982941,OUT018
FDY45,4181.750487326985,OUT046
NCC30,2945.8986065727827,OUT045
FDM57,1414.0134684835336,OUT013
FDL09,385.69327298667713,OUT010
FDB09,2990.7059254315327,OUT027
FDT44,1947.4069192609622,OUT035
NCT06,4255.060322102901,OUT027
FDX26,3122.3994908540794,OUT049
FDK32,2478.2981027038068,OUT013
DRA12,2119.863717820205,OUT046
FDO46,491.67746932480566,OUT010
FDE52,1413.6443882342696,OUT013
NCH42,3827.051983465905,OUT045
FDV08,616.8789117402874,OUT035
FDB47,3396.8641527687446,OUT018
FDC28,258.94511002178757,OUT010
FDD22,1924.1496374787362,OUT046
FDS07,2925.2882705169613,OUT027
DRI13,3703.931329738157,OUT045
FDG32,3453.018505270111,OUT018
FDU14,4118.234344095529,OUT017
FDD28,131.02284361740746,OUT019
NCP41,1663.058857764732,OUT017
FDS08,2878.536506589425,OUT049
FDX47,2537.331180255924,OUT045
FDC53,246.1189980009997,OUT019
FDQ19,4029.510101254626,OUT035
FDL14,2488.8881609296036,OUT045
FDM33,570.1739080478022,OUT019
FDA51,1884.4549183404981,OUT045
FDZ27,756.1544988420798,OUT018
FDT04,652.549431136381,OUT046
DRC13,2051.7114451188177,OUT049
FDR16,5855.879822513687,OUT027
FDQ03,5856.0608235135205,OUT027
FDE38,2720.9015406048256,OUT035
DRH23,1283.017042420077,OUT027
FDT11,493.8705418076335,OUT019
FDD09,3018.1076219505376,OUT035
FDR40,1334.8511147151337,OUT045
FDX07,3049.9564099277404,OUT017
FDR07,1542.5382739881059,OUT035
FDA51,1887.077951953156,OUT017
FDT59,569.6265466937298,OUT019
FDF20,3074.800875334408,OUT017
FDR13,1920.7970330081246,OUT045
FDY26,3608.5276136386815,OUT049
FDW04,2009.0642256281303,OUT017
FDK52,3841.36443139491,OUT017
FDN60,2559.902043756074,OUT049
FDM09,407.800816805828,OUT019
FDP46,1361.7834486183606,OUT049
FDB50,166.66917985018208,OUT019
NCQ29,4008.696601302729,OUT049
FDP16,5856.915272485324,OUT027
FDX33,2477.464401108653,OUT018
FDP07,508.5400451070361,OUT010
FDN22,3997.6033845117945,OUT046
FDF39,4119.0683156585765,OUT049
FDS21,965.640374428814,OUT017
NCM42,1655.6821548254777,OUT013
FDK50,381.54156392604176,OUT019
DRF13,4051.723489967447,OUT027
FDH35,2493.030668758508,OUT018
FDP60,1553.161377480138,OUT018
DRJ49,3000.8528519131046,OUT027
NCT42,364.9526242642749,OUT019
FDE38,2699.4198035317836,OUT049
FDI04,3107.779853074675,OUT049
NCH54,2585.476531157809,OUT045
FDT56,913.15603505155,OUT049
DRD15,3519.9710399877267,OUT018
FDV58,3026.511771770762,OUT013
FDP21,3137.378141637014,OUT049
FDH05,3697.992114748774,OUT013
FDR10,4243.547361576115,OUT027
NCP06,2525.5948163290227,OUT045
FDF33,1647.6451030341548,OUT049
DRK37,3105.055632626945,OUT013
DRH49,1332.334385049276,OUT045
FDT58,2640.969970392285,OUT013
FDD41,1629.7369051286264,OUT018
FDP40,1679.6821925264253,OUT018
FDM51,2853.3789527442186,OUT027
FDO45,197.4548409073107,OUT010
FDW33,242.33388175134235,OUT010
FDY24,869.2800202685587,OUT045
FDB10,569.0970800724771,OUT010
FDM40,2044.9856671728298,OUT035
NCI06,3056.126023050036,OUT017
FDW12,341.59509518636185,OUT019
FDX48,4099.909449732412,OUT027
NCW05,2876.800562863908,OUT027
FDX27,1513.11218469657,OUT017
DRM37,3075.996004786311,OUT045
FDA38,3927.299417425905,OUT045
FDR36,651.8455464818151,OUT046
FDZ45,3133.9832263697294,OUT046
FDG05,2536.6112961016192,OUT017
FDK28,4169.000372107523,OUT013
FDV47,1355.8407177575268,OUT045
FDN21,2586.240343624896,OUT045
FDP20,2998.0019050991964,OUT027
FDI35,3110.763549170655,OUT045
DRY23,711.3934847650281,OUT013
FDA56,2048.0864627024616,OUT017
FDB09,2010.3975710038608,OUT013
NCO26,2936.07429486386,OUT027
FDQ49,2459.759769242546,OUT018
FDI52,2984.541560385433,OUT027
FDZ44,2936.07429486386,OUT027
FDZ09,2511.1477474162452,OUT018
FDY03,1914.252726387781,OUT049
NCG42,2032.4960881382246,OUT017
DRI13,5856.73427148549,OUT027
FDQ32,2027.660581778447,OUT013
FDW16,1385.7572696461266,OUT035
FDU27,785.2874875785866,OUT046
FDR28,384.1614903797553,OUT010
FDQ49,378.7586309561656,OUT010
FDS37,1955.6998898967036,OUT046
FDW26,3429.7743439033557,OUT018
FDX12,3746.119423064625,OUT018
NCP06,2475.449415265707,OUT013
FDW45,365.9827372179216,OUT010
NCN30,1489.2680586385718,OUT049
FDN24,863.2972626077186,OUT049
NCL41,1040.0931188952088,OUT027
FDR02,259.34487409407825,OUT019
FDD09,441.4763396552035,OUT010
FDS33,197.36787799887935,OUT010
FDU22,1977.6606750705237,OUT045
FDI53,2521.844223841179,OUT013
DRH01,2863.637405170797,OUT049
FDX32,2089.5251016181583,OUT013
NCP30,604.7770067197137,OUT018
FDB60,3071.586375219593,OUT045
FDB14,1443.395968307904,OUT049
NCP02,871.3192953443177,OUT035
FDJ10,2010.045694342526,OUT017
FDG34,1718.111659721459,OUT046
NCB18,1361.7960941627991,OUT017
FDM16,1119.784501683503,OUT049
FDW25,1345.6907584174116,OUT018
FDB35,223.93107885686592,OUT010
DRN11,2110.323497724938,OUT013
FDF41,569.3553865515172,OUT019
FDH16,1365.894296536834,OUT045
NCQ50,3448.2915981620063,OUT018
DRH23,886.414558118713,OUT018
DRJ37,2425.659731443351,OUT013
DRJ24,5144.243718112078,OUT027
FDY16,3071.2670120926864,OUT035
FDQ27,1652.7561240188484,OUT045
FDZ33,2475.459239733809,OUT045
FDF29,2076.932736837297,OUT045
FDA08,2593.639733077311,OUT049
FDG31,1112.0519668729053,OUT046
FDE34,465.8573793372835,OUT019
NCR30,1443.4305864732853,OUT027
FDV33,4157.391001081502,OUT035
DRZ24,1935.691628326894,OUT018
NCL54,2880.3534588980006,OUT035
FDR12,2897.9736502071755,OUT049
NCC54,3784.255947388756,OUT046
DRN59,812.9600229556968,OUT013
FDX50,260.2602906227545,OUT019
FDV31,4767.778319623406,OUT027
NCA29,4408.411043612568,OUT027
FDW60,2925.3221705019664,OUT049
FDX08,3105.864586345405,OUT017
DRD49,3763.096248433851,OUT013
FDD33,3810.228440821562,OUT046
FDW35,707.9871109291539,OUT013
FDJ36,1649.5369136884976,OUT017
FDV51,2694.044055892939,OUT035
FDW36,1654.0725934783695,OUT046
FDH35,2591.8643157095,OUT046
NCS30,3000.8528519131046,OUT027
FDN49,601.1755755231931,OUT017
FDL08,3737.741054728264,OUT018
FDI09,3877.652980568888,OUT013
FDP19,1968.8215023807477,OUT018
FDU21,130.8377024369942,OUT010
NCP41,1655.8379577499345,OUT045
FDY10,1833.827657099703,OUT013
FDP12,586.2449954244404,OUT018
NCN26,1961.7719754875088,OUT049
FDK44,2836.7131922491853,OUT013
FDC28,1656.5300065828158,OUT049
FDJ41,5856.915272485324,OUT027
NCT29,1993.0656230601644,OUT035
NCH42,571.6681235428282,OUT019
FDU60,2592.9831084190346,OUT018
FDS02,3097.4214291596304,OUT045
FDC51,2093.73163042803,OUT046
FDU03,3041.012606156478,OUT013
FDX39,3675.5309872688663,OUT045
NCY05,130.8377024369942,OUT010
NCL06,5856.0608235135205,OUT027
FDD32,1282.1386344583332,OUT035
NCN41,1992.53229070539,OUT045
NCX53,2145.2201419268677,OUT049
FDU57,367.283417898289,OUT019
FDQ23,1650.7857862837702,OUT046
FDQ52,4013.254849453955,OUT045
FDC14,624.3958279622503,OUT045
FDY09,2914.7583760038597,OUT035
FDQ28,2544.3470467225275,OUT045
FDV25,3781.736801013393,OUT046
FDJ07,1961.605460971759,OUT035
DRB25,1644.8856168155887,OUT049
FDK52,570.1739080478022,OUT019
FDY52,1408.100275860889,OUT027
FDB28,3100.9602980305244,OUT046
FDT36,594.3551387135387,OUT035
FDV25,3856.723927698232,OUT017
NCN07,3000.8528519131046,OUT027
FDC57,3026.953895690315,OUT017
FDQ03,3640.4096603614726,OUT018
FDU23,2713.7962707293063,OUT017
NCX41,3659.182979998468,OUT035
NCD06,756.2118120722289,OUT035
FDW08,1655.2463885107875,OUT045
NCU29,2457.605525066415,OUT017
NCE06,2504.2757816181743,OUT013
FDV52,271.7461361166324,OUT010
FDB02,2909.5313824641594,OUT017
NCR18,633.2895597325154,OUT045
FDK16,1490.232567435007,OUT049
NCQ29,571.650724944891,OUT010
FDZ01,248.09950073794232,OUT019
FDW27,2536.8818895287304,OUT035
FDD17,3626.303116635296,OUT018
FDW39,2867.1011554010415,OUT013
DRH59,1095.7449205513344,OUT045
FDS52,1641.9525746651927,OUT013
FDU40,5729.850262822158,OUT027
NCF54,2827.587658878223,OUT013
FDH46,1652.7561240188484,OUT045
NCP14,1643.6221005081304,OUT049
FDH50,3152.2255366671784,OUT049
DRF15,369.97598818574494,OUT010
FDV27,2588.3960242696985,OUT027
NCJ06,2039.2622514233706,OUT049
FDN02,3221.677055565381,OUT018
FDQ51,777.0510496809076,OUT049
FDQ07,3737.5243857291,OUT017
FDS45,1643.7148844292183,OUT049
NCJ06,2008.5607266215893,OUT045
FDD36,1967.7147214062218,OUT035
FDY25,3114.187488740505,OUT045
FDU52,2462.66895624334,OUT046
DRK47,3823.484014590178,OUT017
NCL30,2010.071293962239,OUT017
FDN22,4021.721637398351,OUT035
NCF30,2995.5885470154426,OUT027
FDK03,4120.410211542079,OUT035
FDT45,868.2352187442874,OUT017
NCC54,5856.0608235135205,OUT027
FDP08,2928.413801747796,OUT018
